DocumentID,DocumentTitle,DocumentURL,Letter Date,Letter Year,PrimaryLanguage,AdditionalLanguage,Author,Recipient,SourceSmallest,SourceCity,SourceState,SourceCountry,Source,DestinationSmallest,DestinationCity,DestinationState,DestinationCountry,Destination
626265,To Matthew Maty,http://franklinpapers.org/franklin//yale?vol=20&page=257a,1773-7-1,1773,English,,Benjamin Franklin,Matthew Maty,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626266,From John Walsh,http://franklinpapers.org/franklin//yale?vol=20&page=258a,1773-7-1,1773,English,,John Walsh,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626267,To Deborah Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=267a,1773-7-6,1773,English,,Benjamin Franklin,Deborah Franklin,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626268,To Samuel Cooper,http://franklinpapers.org/franklin//yale?vol=20&page=268a,1773-7-7,1773,English,,Benjamin Franklin,Samuel Cooper,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626269,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=271a,1773-7-7,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626270,To Samuel Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=276a,1773-7-7,1773,English,,Benjamin Franklin,Samuel Franklin,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626271,To the Massachusetts House of Representatives,http://franklinpapers.org/franklin//yale?vol=20&page=277a,1773-7-7,1773,English,,Benjamin Franklin,Massachusetts House of Representatives,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626272,To Samuel Mather,http://franklinpapers.org/franklin//yale?vol=20&page=286a,1773-7-7,1773,English,,Benjamin Franklin,Samuel Mather,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626273,To Jane Mecom,http://franklinpapers.org/franklin//yale?vol=20&page=290a,1773-7-7,1773,English,,Benjamin Franklin,Jane Mecom,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626274,"To Jonathan Williams, Sr.",http://franklinpapers.org/franklin//yale?vol=20&page=291a,1773-7-7,1773,English,,Benjamin Franklin,"Jonathan Williams, Sr.",London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626275,"To Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=20&page=292a,1773-7-7,1773,English,,Benjamin Franklin,"Jonathan Williams, Jr.",London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626276,From Alexander Colden,http://franklinpapers.org/franklin//yale?vol=20&page=294a,1773-7-7,1773,English,,Alexander Colden,Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
626277,From George Morgan,http://franklinpapers.org/franklin//yale?vol=20&page=294b,1773-7-8,1773,English,,George Morgan,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626278,To Anthony Benezet,http://franklinpapers.org/franklin//yale?vol=20&page=296a,1773-7-14,1773,English,,Benjamin Franklin,Anthony Benezet,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626279,To a Committee of the Managers of the Philadelphia Silk Filature,http://franklinpapers.org/franklin//yale?vol=20&page=297a,1773-7-14,1773,English,,Benjamin Franklin,Committee of the Managers of the Philadelphia Silk Filature,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626280,To John Foxcroft,http://franklinpapers.org/franklin//yale?vol=20&page=298a,1773-7-14,1773,English,,Benjamin Franklin,John Foxcroft,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626281,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=300a,1773-7-14,1773,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626282,To George Morgan,http://franklinpapers.org/franklin//yale?vol=20&page=314a,1773-7-14,1773,English,,Benjamin Franklin,George Morgan,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626283,To Benjamin Rush,http://franklinpapers.org/franklin//yale?vol=20&page=314b,1773-7-14,1773,English,,Benjamin Franklin,Benjamin Rush,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626284,To Daniel Wister,http://franklinpapers.org/franklin//yale?vol=20&page=316a,1773-7-14,1773,English,,Benjamin Franklin,Daniel Wister,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626285,To Richard Bache,http://franklinpapers.org/franklin//yale?vol=20&page=317a,1773-7-15,1773,English,,Benjamin Franklin,Richard Bache,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626286,To Deborah Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=317b,1773-7-15,1773,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626287,To Joseph Smith,http://franklinpapers.org/franklin//yale?vol=20&page=319a,1773-7-15,1773,English,,Benjamin Franklin,Joseph Smith,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626288,Note on an Advertisemnt for Land on the Ohio River,http://franklinpapers.org/franklin//yale?vol=20&page=319b,1773-7-15,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626289,From Edmé-Louis Daubenton,http://franklinpapers.org/franklin//yale?vol=20&page=320a,1773-7-20,1773,French,,Edmé-Louis Daubenton,Benjamin Franklin,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",London,London,Greater London,England,"London, Greater London, England"
626290,To Richard Bache,http://franklinpapers.org/franklin//yale?vol=20&page=320b,1773-7-25,1773,English,,Benjamin Franklin,Richard Bache,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626291,To Samuel Cooper,http://franklinpapers.org/franklin//yale?vol=20&page=321a,1773-7-25,1773,English,,Benjamin Franklin,Samuel Cooper,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626292,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=322a,1773-7-25,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626293,To Samuel Danforth,http://franklinpapers.org/franklin//yale?vol=20&page=324a,1773-7-25,1773,English,,Benjamin Franklin,Samuel Danforth,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626294,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=325a,1773-7-25,1773,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626295,To John Winthrop,http://franklinpapers.org/franklin//yale?vol=20&page=328a,1773-7-25,1773,English,French,Benjamin Franklin,John Winthrop,London,London,Greater London,England,"London, Greater London, England",Cambridge,Cambridge,Massachusetts,America,"Cambridge, Massachusetts, America"
626296,From William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=331a,1773-7-29,1773,English,,William Franklin,Benjamin Franklin,New York City,New York City,New York,America,"New York City, New York, America",London,London,Greater London,England,"London, Greater London, England"
626297,"From Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=20&page=333a,1773-7-29,1773,English,,"Jonathan Williams, Jr.",Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626298,From John Cuthbert,http://franklinpapers.org/franklin//yale?vol=20&page=335a,1773-7-30,1773,English,,John Cuthbert,Benjamin Franklin,Newcastle upon Tyne,Newcastle upon Tyne,Tyne and Wear,England,"Newcastle upon Tyne, Tyne and Wear, England",London,London,Greater London,England,"London, Greater London, England"
626299,"Franklin's Use of ""Prudential Algebra""",http://franklinpapers.org/franklin//yale?vol=20&page=336a,1773-8-3,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626300,To Alexander Colden,http://franklinpapers.org/franklin//yale?vol=20&page=338a,1773-8-3,1773,English,,Benjamin Franklin,Alexander Colden,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",New York City,New York City,New York,America,"New York City, New York, America"
626301,To John Foxcroft,http://franklinpapers.org/franklin//yale?vol=20&page=338b,1773-8-3,1773,English,,Benjamin Franklin,John Foxcroft,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626302,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=339a,1773-8-3,1773,English,,Benjamin Franklin,William Franklin,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626303,To Joseph Galloway,http://franklinpapers.org/franklin//yale?vol=20&page=340a,1773-8-3,1773,English,,Benjamin Franklin,Joseph Galloway,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626304,To Noble Wimberley Jones,http://franklinpapers.org/franklin//yale?vol=20&page=341a,1773-8-4,1773,English,,Benjamin Franklin,Noble Wimberly Jones,West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England",Savannah,Savannah,Georgia,America,"Savannah, Georgia, America"
626305,From Lewis Fevre,http://franklinpapers.org/franklin//yale?vol=20&page=342a,1773-8-4,1773,English,,Lewis Fevre,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England"
626306,From Charles Jackson,http://franklinpapers.org/franklin//yale?vol=20&page=343a,1773-8-4,1773,English,,Charles Jackson,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",,,,England,England
626307,Franklin's Contributions to an Abridgement of the Book of Common Prayer,http://franklinpapers.org/franklin//yale?vol=20&page=343b,1773-8-5,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626308,From Lewis Fevre,http://franklinpapers.org/franklin//yale?vol=20&page=353a,1773-8-5,1773,English,,Lewis Fevre,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England"
626309,From Margaret Stevenson,http://franklinpapers.org/franklin//yale?vol=20&page=353b,1773-8-5,1773,English,,Margaret Stevenson,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",West Wycombe,West Wycombe,Buckinghamshire,England,"West Wycombe, Buckinghamshire, England"
626310,To Giambatista Beccaria,http://franklinpapers.org/franklin//yale?vol=20&page=354a,1773-8-11,1773,English,,Benjamin Franklin,Giambatista Beccaria,London,London,Greater London,England,"London, Greater London, England",Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy"
626311,From Giambatista Beccaria,http://franklinpapers.org/franklin//yale?vol=20&page=355a,1773-8-11,1773,Italian,,Giambatista Beccaria,Benjamin Franklin,Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy",London,London,Greater London,England,"London, Greater London, England"
626312,From Giambatista Beccaria,http://franklinpapers.org/franklin//yale?vol=20&page=362a,1773-8-11,1773,Italian,,Giambatista Beccaria,Benjamin Franklin,Turin,Turin,Piedmont,Italy,"Turin, Piedmont, Italy",London,London,Greater London,England,"London, Greater London, England"
626313,To [John Williams],http://franklinpapers.org/franklin//yale?vol=20&page=367a,1773-8-15,1773,English,,Benjamin Franklin,John Williams,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626314,Franklin and William Bollan to Lord Dartmouth,http://franklinpapers.org/franklin//yale?vol=20&page=368a,1773-8-20,1773,English,,Benjamin Franklin:William Bollan,William Legge,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626315,To Peter P. Burdett,http://franklinpapers.org/franklin//yale?vol=20&page=370a,1773-8-21,1773,English,,Benjamin Franklin,Peter Burdett,London,London,Greater London,England,"London, Greater London, England",Liverpool,Liverpool,Merseyside,England,"Liverpool, Merseyside, England"
626316,To Lord Dartmouth,http://franklinpapers.org/franklin//yale?vol=20&page=372a,1773-8-21,1773,English,,Benjamin Franklin,William Legge,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626317,To Jonathan Shipley,http://franklinpapers.org/franklin//yale?vol=20&page=373a,1773-8-21,1773,English,,Benjamin Franklin,Jonathan Shipley,London,London,Greater London,England,"London, Greater London, England",Twyford,Twyford,Hampshire,England,"Twyford, Hampshire, England"
626318,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=374a,1773-8-24,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626319,From John Baskerville,http://franklinpapers.org/franklin//yale?vol=20&page=375a,1773-8-24,1773,English,,John Baskerville,Benjamin Franklin,Birmingham,Birmingham,West Midlands,England,"Birmingham, West Midlands, England",London,London,Greater London,England,"London, Greater London, England"
626320,From Lord Dartmouth,http://franklinpapers.org/franklin//yale?vol=20&page=376a,1773-8-25,1773,English,,William Legge,Benjamin Franklin,Sandwell,Sandwell,West Midlands,England,"Sandwell, West Midlands, England",London,London,Greater London,England,"London, Greater London, England"
626321,From Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=376b,1773-8-26,1773,English,,Thomas Cushing,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626322,To John Cuthbert,http://franklinpapers.org/franklin//yale?vol=20&page=380a,1773-8-28,1773,English,,Benjamin Franklin,John Cuthbert,London,London,Greater London,England,"London, Greater London, England",Newcastle upon Tyne,Newcastle upon Tyne,Tyne and Wear,England,"Newcastle upon Tyne, Tyne and Wear, England"
626323,On the Hutchinson Letters,http://franklinpapers.org/franklin//yale?vol=20&page=380b,1773-8-31,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626324,To Richard Bache,http://franklinpapers.org/franklin//yale?vol=20&page=381a,1773-9-1,1773,English,,Benjamin Franklin,Richard Bache,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626325,To Alexander Colden,http://franklinpapers.org/franklin//yale?vol=20&page=382a,1773-9-1,1773,English,,Benjamin Franklin,Alexander Colden,London,London,Greater London,England,"London, Greater London, England",New York City,New York City,New York,America,"New York City, New York, America"
626326,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=382b,1773-9-1,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626327,To Deborah Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=383a,1773-9-1,1773,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626328,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=385a,1773-9-1,1773,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626329,An Infallible Method to Restore Peace and Harmony,http://franklinpapers.org/franklin//yale?vol=20&page=388a,1773-9-8,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626330,Rules by Which a Great Empire May Be Reduced to a Small One,http://franklinpapers.org/franklin//yale?vol=20&page=389a,1773-9-11,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626331,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=400a,1773-9-12,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626332,From Charles Wilcox,http://franklinpapers.org/franklin//yale?vol=20&page=401a,1773-9-13,1773,English,,Charles Wilcox,Benjamin Franklin,Bristol,Bristol,Bristol,England,"Bristol, Bristol, England",London,London,Greater London,England,"London, Greater London, England"
626333,Tis Never Too Late to Mend,http://franklinpapers.org/franklin//yale?vol=20&page=402a,1773-9-14,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626334,From Benjamin Rush,http://franklinpapers.org/franklin//yale?vol=20&page=403a,1773-9-15,1773,English,,Benjamin Rush,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626335,On Governor Bernard's Testimony to the Loyalty of Massachusetts,http://franklinpapers.org/franklin//yale?vol=20&page=405a,1773-9-17,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626336,From Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=406a,1773-9-18,1773,English,,Thomas Cushing,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626337,"From Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=20&page=408a,1773-9-21,1773,English,,"Jonathan Williams, Jr.",Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626338,To John Baskerville,http://franklinpapers.org/franklin//yale?vol=20&page=410a,1773-9-21,1773,English,,Benjamin Franklin,John Baskerville,London,London,Greater London,England,"London, Greater London, England",Birmingham,Birmingham,West Midlands,England,"Birmingham, West Midlands, England"
626339,To Henry S. Woodfall,http://franklinpapers.org/franklin//yale?vol=20&page=412a,1773-9-22,1773,English,,Benjamin Franklin,Henry Sampson Woodfall,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626340,An Edict by the King of Prussia,http://franklinpapers.org/franklin//yale?vol=20&page=413a,1773-9-22,1773,English,,Benjamin Franklin,unspecified,London,London,Greater London,England,"London, Greater London, England",,,,,
626341,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=419a,1773-9-23,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626342,To Mrs [James?] Alcock,http://franklinpapers.org/franklin//yale?vol=20&page=419b,1773-9-24,1773,English,,Benjamin Franklin,? Alcock,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626343,From Joseph Priestley,http://franklinpapers.org/franklin//yale?vol=20&page=420a,1773-9-26,1773,English,,Joseph Priestley,Benjamin Franklin,Calne,Calne,Wiltshire,England,"Calne, Wiltshire, England",London,London,Greater London,England,"London, Greater London, England"
626344,Jacques Barbeu-Dubourg: Prefaces of the Two Volumes of the Oeuvres (I),http://franklinpapers.org/franklin//yale?vol=20&page=423a,1773-9-30,1773,French,,Jacques Barbeu-Dubourg,unspecified,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",,,,,
626345,Jacques Barbeu-Dubourg: Prefaces to the Two Volumes of the Oeuvres (II),http://franklinpapers.org/franklin//yale?vol=20&page=427a,1773-9-30,1773,French,,Jacques Barbeu-Dubourg,unspecified,Paris,Paris,Île-de-France,France,"Paris, Île-de-France, France",,,,,
626346,To Jan Ingenhousz,http://franklinpapers.org/franklin//yale?vol=20&page=432a,1773-9-30,1773,English,,Benjamin Franklin,Jan Ingenhousz,London,London,Greater London,England,"London, Greater London, England",Vienna,Vienna,Vienna,Austria,"Vienna, Vienna, Austria"
626347,To Deborah Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=436a,1773-10-6,1773,English,,Benjamin Franklin,Deborah Franklin,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626348,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=436b,1773-10-6,1773,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626349,"To Jonathan Williams, Jr.",http://franklinpapers.org/franklin//yale?vol=20&page=439a,1773-10-6,1773,English,,Benjamin Franklin,"Jonathan Williams, Jr.",London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626350,To Jane Mecom,http://franklinpapers.org/franklin//yale?vol=20&page=439b,1773-10-9,1773,English,,Benjamin Franklin,Jane Mecom,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626351,From Joseph Priestley,http://franklinpapers.org/franklin//yale?vol=20&page=440a,1773-10-14,1773,English,,Joseph Priestley,Benjamin Franklin,Calne,Calne,Wiltshire,England,"Calne, Wiltshire, England",London,London,Greater London,England,"London, Greater London, England"
626352,To John Alleyne,http://franklinpapers.org/franklin//yale?vol=20&page=441a,1773-10-15,1773,English,,Benjamin Franklin,John Alleyne,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626353,To Thomas Percival,http://franklinpapers.org/franklin//yale?vol=20&page=442a,1773-10-15,1773,English,,Benjamin Franklin,Thomas Percival,London,London,Greater London,England,"London, Greater London, England",Manchester,Manchester,Great Manchester,England,"Manchester, Greater Manchester, England"
626354,"From Jonathan Williams, Sr.",http://franklinpapers.org/franklin//yale?vol=20&page=445a,1773-10-17,1773,English,,"Jonathan Williams, Sr.",Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
626355,From Joseph Galloway,http://franklinpapers.org/franklin//yale?vol=20&page=446a,1773-10-21,1773,English,,Joseph Galloway,Benjamin Franklin,Trevose,Trevose,Pennsylvania,America,"Trevose, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626356,From Francis Maseres,http://franklinpapers.org/franklin//yale?vol=20&page=447a,1773-10-26,1773,English,,Francis Maseres,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626357,From Robert Hare,http://franklinpapers.org/franklin//yale?vol=20&page=448a,1773-10-28,1773,English,,Robert Hare,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626358,From Deborah Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=449a,1773-10-29,1773,English,,Deborah Franklin,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626359,"The Managers of the Pennsylvania Hospital to Franklin, David Barclay, and John Fothergill",http://franklinpapers.org/franklin//yale?vol=20&page=450a,1773-10-29,1773,English,,Managers of the Pennsylvania Hospital,"John Fothergill:Benjamin Franklin:David Barclay, Jr.",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626360,From Samuel Rhoads,http://franklinpapers.org/franklin//yale?vol=20&page=452a,1773-10-29,1773,English,,"Samuel Rhoads, Sr.",Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626361,From Sarah Bache,http://franklinpapers.org/franklin//yale?vol=20&page=452b,1773-10-30,1773,English,,Sarah Franklin Bache,Benjamin Franklin,Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America",London,London,Greater London,England,"London, Greater London, England"
626362,Reply to D.E.Q.,http://franklinpapers.org/franklin//yale?vol=20&page=454a,1773-10-30,1773,English,,Benjamin Franklin,Printer of the Public Advertiser,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626363,To Thomas Cushing,http://franklinpapers.org/franklin//yale?vol=20&page=455a,1773-11-1,1773,English,,Benjamin Franklin,Thomas Cushing,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626364,To Jane Mecom,http://franklinpapers.org/franklin//yale?vol=20&page=455a,1773-11-1,1773,English,,Benjamin Franklin,Jane Mecom,London,London,Greater London,England,"London, Greater London, England",Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America"
626365,To Peter P. Burdett,http://franklinpapers.org/franklin//yale?vol=20&page=459a,1773-11-3,1773,English,,Benjamin Franklin,Peter Burdett,London,London,Greater London,England,"London, Greater London, England",Liverpool,Liverpool,Merseyside,England,"Liverpool, Merseyside, England"
626366,To William Franklin,http://franklinpapers.org/franklin//yale?vol=20&page=461a,1773-11-3,1773,English,,Benjamin Franklin,William Franklin,London,London,Greater London,England,"London, Greater London, England",Burlington,Burlington,New Jersey,America,"Burlington, New Jersey, America"
626367,To Joseph Galloway,http://franklinpapers.org/franklin//yale?vol=20&page=461b,1773-11-3,1773,English,,Benjamin Franklin,Joseph Galloway,London,London,Greater London,England,"London, Greater London, England",Philadelphia,Philadelphia,Pennsylvania,America,"Philadelphia, Pennsylvania, America"
626368,To William Brownrigg,http://franklinpapers.org/franklin//yale?vol=20&page=463a,1773-11-7,1773,English,French,Benjamin Franklin,William Brownrigg,London,London,Greater London,England,"London, Greater London, England",Keswick,Keswick,Cumbria,England,"Keswick, Cumbria, England"
626369,From Grey Elliott,http://franklinpapers.org/franklin//yale?vol=20&page=474a,1773-11-8,1773,English,,Grey Elliott,Benjamin Franklin,London,London,Greater London,England,"London, Greater London, England",London,London,Greater London,England,"London, Greater London, England"
626370,From Charles Wilcox,http://franklinpapers.org/franklin//yale?vol=20&page=479a,1773-11-8,1773,English,,Charles Wilcox,Benjamin Franklin,Bristol,Bristol,Bristol,England,"Bristol, Bristol, England",London,London,Greater London,England,"London, Greater London, England"
626371,From Samuel Cooper,http://franklinpapers.org/franklin//yale?vol=20&page=480a,1773-11-10,1773,English,,Samuel Cooper,Benjamin Franklin,Boston,Boston,Massachusetts,America,"Boston, Massachusetts, America",London,London,Greater London,England,"London, Greater London, England"
